timestamp,sensor_id,pressure
1601355.0,2,99652.3125
1601360.0,2,99649.53125
1601365.0,2,99655.0859375
1601405.0,2,99649.53125
1601410.0,2,99655.0859375
1601414.0,2,99655.0859375
1601419.0,2,99655.0859375
1601424.0,2,99649.53125
1601429.0,2,99655.0859375
1601434.0,2,99655.0859375
1601439.0,2,99655.0859375
1601443.0,2,99655.0859375
1601448.0,2,99652.3125
1601453.0,2,99655.0859375
1601458.0,2,99649.53125
1601463.0,2,99649.53125
1601468.0,2,99655.0859375
1601473.0,2,99655.0859375
