timestamp,sensor_id,pressure
1634644.0,2,99874.78125
1634649.0,2,99899.78125
1634654.0,2,99922.0
1634659.0,2,99922.0
1634664.0,2,99938.671875
1634669.0,2,99949.7734375
1634674.0,2,99960.890625
1634679.0,2,99966.4375
1634684.0,2,99983.1015625
1634689.0,2,99983.1015625
1634694.0,2,99988.65625
1634699.0,2,99980.328125
1634704.0,2,99983.1015625
1634709.0,2,99988.65625
1634714.0,2,99994.2109375
1634719.0,2,99994.2109375
1634724.0,2,100005.3203125
1634729.0,2,100010.875
1634734.0,2,100005.3203125
1634739.0,2,100005.3203125
1634744.0,2,100005.3203125
1634749.0,2,100005.3203125
1634754.0,2,99996.9921875
1634759.0,2,99994.2109375
1634764.0,2,99977.5546875
1634769.0,2,99971.9921875
1634774.0,2,99974.765625
1634779.0,2,99974.765625
1634784.0,2,99963.65625
1634789.0,2,99955.3359375
1634794.0,2,99952.5546875
1634799.0,2,99944.2265625
1634804.0,2,99933.109375
1634809.0,2,99933.109375
1634814.0,2,99927.5546875
1634819.0,2,99922.0
1634824.0,2,99905.3359375
1634829.0,2,99894.234375
1634834.0,2,99883.1171875
1634839.0,2,99883.1171875
1634844.0,2,99863.6796875
1634849.0,2,99844.2421875
1634854.0,2,99827.578125
1634859.0,2,99805.359375
1634864.0,2,99783.1484375
1634869.0,2,99783.1484375
1634874.0,2,99772.0390625
1634879.0,2,99755.375
1634884.0,2,99738.7109375
1634889.0,2,99722.046875
1634894.0,2,99710.9453125
1634899.0,2,99710.9453125
1634904.0,2,99705.3828125
1634909.0,2,99677.609375
1634914.0,2,99674.8359375
1634919.0,2,99672.0625
1634924.0,2,99666.5078125
1634929.0,2,99666.5078125
1634934.0,2,99672.0625
1634939.0,2,99666.5078125
1634944.0,2,99666.5078125
1634949.0,2,99658.1796875
1634954.0,2,99658.1796875
1634959.0,2,99658.1796875
1634964.0,2,99660.9453125
1634969.0,2,99663.734375
1634975.0,2,99666.5078125
1634980.0,2,99655.3984375
1634985.0,2,99660.9453125
1634990.0,2,99660.9453125
1634995.0,2,99658.1796875
1635000.0,2,99660.9453125
1635005.0,2,99666.5078125
1635010.0,2,99660.9453125
1635015.0,2,99660.9453125
1635020.0,2,99660.9453125
1635025.0,2,99660.9453125
1635030.0,2,99663.734375
1635035.0,2,99666.5078125
1635040.0,2,99655.3984375
1635045.0,2,99663.734375
1635050.0,2,99663.734375
1635055.0,2,99663.734375
1635060.0,2,99666.5078125
1635065.0,2,99655.3984375
1635070.0,2,99660.9453125
1635075.0,2,99666.5078125
1635080.0,2,99666.5078125
1635085.0,2,99663.734375
1635090.0,2,99658.1796875
1635095.0,2,99666.5078125
1635100.0,2,99660.9453125
1635105.0,2,99660.9453125
1635110.0,2,99660.9453125
1635115.0,2,99663.734375
1635119.0,2,99655.3984375
1635123.0,2,99655.3984375
1635128.0,2,99655.3984375
1635133.0,2,99660.9453125
1635138.0,2,99660.9453125
1635143.0,2,99663.734375
1635148.0,2,99660.9453125
1635153.0,2,99663.734375
1635158.0,2,99663.734375
1635163.0,2,99660.9453125
1635168.0,2,99660.9453125
